root,verb_form,verb_form_label,pattern,nuance_korean,arabic_word,meaning_korean,verified
ط-ق-س,2,2형,فَعَّلَ,사동/강조,طَقَّسَ,,Y
ط-ق-س,3,3형,فَاعَلَ,상호동작,طَاقَسَ,,N
ط-ق-س,4,4형,أَفْعَلَ,사역형,أَطْقَسَ,,N
ط-ق-س,5,5형,تَفَعَّلَ,재귀(2형),تَطَقَّسَ,,Y
ط-ق-س,6,6형,تَفَاعَلَ,상호재귀,تَطَاقَسَ,,N
ط-ق-س,7,7형,اِنْفَعَلَ,수동형,اِنْطَقَسَ,,N
ط-ق-س,8,8형,اِفْتَعَلَ,재귀/중간태,اِطْتَقَسَ,,N
ط-ق-س,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَطْقَسَ,,N
ط-ل-ب,1,1형,فَعَلَ,기본형,طَلَبَ,,Y
ط-ل-ب,2,2형,فَعَّلَ,사동/강조,طَلَّبَ,,Y
ط-ل-ب,3,3형,فَاعَلَ,상호동작,طَالَبَ,,Y
ط-ل-ب,4,4형,أَفْعَلَ,사역형,أَطْلَبَ,,Y
ط-ل-ب,5,5형,تَفَعَّلَ,재귀(2형),تَطَلَّبَ,,Y
ط-ل-ب,6,6형,تَفَاعَلَ,상호재귀,تَطَالَبَ,,Y
ط-ل-ب,7,7형,اِنْفَعَلَ,수동형,اِنْطَلَبَ,,N
ط-ل-ب,8,8형,اِفْتَعَلَ,재귀/중간태,اِطْتَلَبَ,,N
ط-ل-ب,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَطْلَبَ,,N
ط-م-ن,1,1형,فَعَلَ,기본형,طَمَنَ,,Y
ط-م-ن,2,2형,فَعَّلَ,사동/강조,طَمَّنَ,,Y
ط-م-ن,3,3형,فَاعَلَ,상호동작,طَامَنَ,,Y
ط-م-ن,4,4형,أَفْعَلَ,사역형,أَطْمَنَ,,Y
ط-م-ن,5,5형,تَفَعَّلَ,재귀(2형),تَطَمَّنَ,,Y
ط-م-ن,6,6형,تَفَاعَلَ,상호재귀,تَطَامَنَ,,Y
ط-م-ن,7,7형,اِنْفَعَلَ,수동형,اِنْطَمَنَ,,N
ط-م-ن,8,8형,اِفْتَعَلَ,재귀/중간태,اِطْتَمَنَ,,N
ط-م-ن,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَطْمَنَ,,N
ظ-ء-ف,1,1형,فَعَلَ,기본형,ظَءَفَ,,N
ظ-ء-ف,2,2형,فَعَّلَ,사동/강조,ظَءَّفَ,,N
ظ-ء-ف,3,3형,فَاعَلَ,상호동작,ظَاءَفَ,,N
ظ-ء-ف,4,4형,أَفْعَلَ,사역형,أَظْءَفَ,,N
ظ-ء-ف,5,5형,تَفَعَّلَ,재귀(2형),تَظَءَّفَ,,N
ظ-ء-ف,6,6형,تَفَاعَلَ,상호재귀,تَظَاءَفَ,,N
ظ-ء-ف,7,7형,اِنْفَعَلَ,수동형,اِنْظَءَفَ,,N
ظ-ء-ف,8,8형,اِفْتَعَلَ,재귀/중간태,اِظْتَءَفَ,,N
ظ-ء-ف,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَظْءَفَ,,N
ظ-ف-ت,1,1형,فَعَلَ,기본형,ظَفَتَ,,N
ظ-ف-ت,2,2형,فَعَّلَ,사동/강조,ظَفَّتَ,,N
ظ-ف-ت,3,3형,فَاعَلَ,상호동작,ظَافَتَ,,N
ظ-ف-ت,4,4형,أَفْعَلَ,사역형,أَظْفَتَ,,N
ظ-ف-ت,5,5형,تَفَعَّلَ,재귀(2형),تَظَفَّتَ,,N
ظ-ف-ت,6,6형,تَفَاعَلَ,상호재귀,تَظَافَتَ,,N
ظ-ف-ت,7,7형,اِنْفَعَلَ,수동형,اِنْظَفَتَ,,N
ظ-ف-ت,8,8형,اِفْتَعَلَ,재귀/중간태,اِظْتَفَتَ,,N
ظ-ف-ت,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَظْفَتَ,,N
ظ-ل-ت,1,1형,فَعَلَ,기본형,ظَلَتَ,,Y
ظ-ل-ت,2,2형,فَعَّلَ,사동/강조,ظَلَّتَ,,Y
ظ-ل-ت,3,3형,فَاعَلَ,상호동작,ظَالَتَ,,N
ظ-ل-ت,4,4형,أَفْعَلَ,사역형,أَظْلَتَ,,Y
ظ-ل-ت,5,5형,تَفَعَّلَ,재귀(2형),تَظَلَّتَ,,N
ظ-ل-ت,6,6형,تَفَاعَلَ,상호재귀,تَظَالَتَ,,N
ظ-ل-ت,7,7형,اِنْفَعَلَ,수동형,اِنْظَلَتَ,,N
ظ-ل-ت,8,8형,اِفْتَعَلَ,재귀/중간태,اِظْتَلَتَ,,N
ظ-ل-ت,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَظْلَتَ,,Y
ظ-ل-م,1,1형,فَعَلَ,기본형,ظَلَمَ,,Y
ظ-ل-م,2,2형,فَعَّلَ,사동/강조,ظَلَّمَ,,Y
ظ-ل-م,3,3형,فَاعَلَ,상호동작,ظَالَمَ,,Y
ظ-ل-م,4,4형,أَفْعَلَ,사역형,أَظْلَمَ,,Y
ظ-ل-م,5,5형,تَفَعَّلَ,재귀(2형),تَظَلَّمَ,,Y
ظ-ل-م,6,6형,تَفَاعَلَ,상호재귀,تَظَالَمَ,,N
ظ-ل-م,7,7형,اِنْفَعَلَ,수동형,اِنْظَلَمَ,,Y
ظ-ل-م,8,8형,اِفْتَعَلَ,재귀/중간태,اِظْتَلَمَ,,N
ظ-ل-م,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَظْلَمَ,,N
ظ-ه-ر,1,1형,فَعَلَ,기본형,ظَهَرَ,,Y
ظ-ه-ر,2,2형,فَعَّلَ,사동/강조,ظَهَّرَ,,Y
ظ-ه-ر,3,3형,فَاعَلَ,상호동작,ظَاهَرَ,,Y
ظ-ه-ر,4,4형,أَفْعَلَ,사역형,أَظْهَرَ,,Y
ظ-ه-ر,5,5형,تَفَعَّلَ,재귀(2형),تَظَهَّرَ,,Y
ظ-ه-ر,6,6형,تَفَاعَلَ,상호재귀,تَظَاهَرَ,,Y
ظ-ه-ر,7,7형,اِنْفَعَلَ,수동형,اِنْظَهَرَ,,N
ظ-ه-ر,8,8형,اِفْتَعَلَ,재귀/중간태,اِظْتَهَرَ,,N
ظ-ه-ر,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَظْهَرَ,,Y
ع-ء-ل,1,1형,فَعَلَ,기본형,عَءَلَ,,N
ع-ء-ل,2,2형,فَعَّلَ,사동/강조,عَءَّلَ,,N
ع-ء-ل,3,3형,فَاعَلَ,상호동작,عَاءَلَ,,N
ع-ء-ل,4,4형,أَفْعَلَ,사역형,أَعْءَلَ,,N
ع-ء-ل,5,5형,تَفَعَّلَ,재귀(2형),تَعَءَّلَ,,N
ع-ء-ل,6,6형,تَفَاعَلَ,상호재귀,تَعَاءَلَ,,N
ع-ء-ل,7,7형,اِنْفَعَلَ,수동형,اِنْعَءَلَ,,N
ع-ء-ل,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَءَلَ,,N
ع-ء-ل,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْءَلَ,,N
ع-ب-ر,1,1형,فَعَلَ,기본형,عَبَرَ,,Y
ع-ب-ر,2,2형,فَعَّلَ,사동/강조,عَبَّرَ,,Y
ع-ب-ر,3,3형,فَاعَلَ,상호동작,عَابَرَ,,Y
ع-ب-ر,4,4형,أَفْعَلَ,사역형,أَعْبَرَ,,Y
ع-ب-ر,5,5형,تَفَعَّلَ,재귀(2형),تَعَبَّرَ,,Y
ع-ب-ر,6,6형,تَفَاعَلَ,상호재귀,تَعَابَرَ,,N
ع-ب-ر,7,7형,اِنْفَعَلَ,수동형,اِنْعَبَرَ,,N
ع-ب-ر,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَبَرَ,,Y
ع-ب-ر,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْبَرَ,,Y
ع-ت-ب,1,1형,فَعَلَ,기본형,عَتَبَ,,Y
ع-ت-ب,2,2형,فَعَّلَ,사동/강조,عَتَّبَ,,Y
ع-ت-ب,3,3형,فَاعَلَ,상호동작,عَاتَبَ,,Y
ع-ت-ب,4,4형,أَفْعَلَ,사역형,أَعْتَبَ,,Y
ع-ت-ب,5,5형,تَفَعَّلَ,재귀(2형),تَعَتَّبَ,,Y
ع-ت-ب,6,6형,تَفَاعَلَ,상호재귀,تَعَاتَبَ,,Y
ع-ت-ب,7,7형,اِنْفَعَلَ,수동형,اِنْعَتَبَ,,N
ع-ت-ب,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَتَبَ,,N
ع-ت-ب,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْتَبَ,,N
ع-ت-د,1,1형,فَعَلَ,기본형,عَتَدَ,,Y
ع-ت-د,2,2형,فَعَّلَ,사동/강조,عَتَّدَ,,Y
ع-ت-د,3,3형,فَاعَلَ,상호동작,عَاتَدَ,,N
ع-ت-د,4,4형,أَفْعَلَ,사역형,أَعْتَدَ,,Y
ع-ت-د,5,5형,تَفَعَّلَ,재귀(2형),تَعَتَّدَ,,Y
ع-ت-د,6,6형,تَفَاعَلَ,상호재귀,تَعَاتَدَ,,N
ع-ت-د,7,7형,اِنْفَعَلَ,수동형,اِنْعَتَدَ,,N
ع-ت-د,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَتَدَ,,N
ع-ت-د,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْتَدَ,,N
ع-ت-ق,1,1형,فَعَلَ,기본형,عَتَقَ,,Y
ع-ت-ق,2,2형,فَعَّلَ,사동/강조,عَتَّقَ,,Y
ع-ت-ق,3,3형,فَاعَلَ,상호동작,عَاتَقَ,,Y
ع-ت-ق,4,4형,أَفْعَلَ,사역형,أَعْتَقَ,,Y
ع-ت-ق,5,5형,تَفَعَّلَ,재귀(2형),تَعَتَّقَ,,Y
ع-ت-ق,6,6형,تَفَاعَلَ,상호재귀,تَعَاتَقَ,,N
ع-ت-ق,7,7형,اِنْفَعَلَ,수동형,اِنْعَتَقَ,,Y
ع-ت-ق,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَتَقَ,,N
ع-ت-ق,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْتَقَ,,N
ع-ت-م,1,1형,فَعَلَ,기본형,عَتَمَ,,Y
ع-ت-م,2,2형,فَعَّلَ,사동/강조,عَتَّمَ,,Y
ع-ت-م,3,3형,فَاعَلَ,상호동작,عَاتَمَ,,Y
ع-ت-م,4,4형,أَفْعَلَ,사역형,أَعْتَمَ,,Y
ع-ت-م,5,5형,تَفَعَّلَ,재귀(2형),تَعَتَّمَ,,Y
ع-ت-م,6,6형,تَفَاعَلَ,상호재귀,تَعَاتَمَ,,N
ع-ت-م,7,7형,اِنْفَعَلَ,수동형,اِنْعَتَمَ,,N
ع-ت-م,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَتَمَ,,N
ع-ت-م,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْتَمَ,,N
ع-ث-ر,1,1형,فَعَلَ,기본형,عَثَرَ,,Y
ع-ث-ر,2,2형,فَعَّلَ,사동/강조,عَثَّرَ,,Y
ع-ث-ر,3,3형,فَاعَلَ,상호동작,عَاثَرَ,,N
ع-ث-ر,4,4형,أَفْعَلَ,사역형,أَعْثَرَ,,Y
ع-ث-ر,5,5형,تَفَعَّلَ,재귀(2형),تَعَثَّرَ,,Y
ع-ث-ر,6,6형,تَفَاعَلَ,상호재귀,تَعَاثَرَ,,N
ع-ث-ر,7,7형,اِنْفَعَلَ,수동형,اِنْعَثَرَ,,N
ع-ث-ر,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَثَرَ,,N
ع-ث-ر,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْثَرَ,,N
ع-ج-ب,1,1형,فَعَلَ,기본형,عَجَبَ,,Y
ع-ج-ب,2,2형,فَعَّلَ,사동/강조,عَجَّبَ,,Y
ع-ج-ب,3,3형,فَاعَلَ,상호동작,عَاجَبَ,,N
ع-ج-ب,4,4형,أَفْعَلَ,사역형,أَعْجَبَ,,Y
ع-ج-ب,5,5형,تَفَعَّلَ,재귀(2형),تَعَجَّبَ,,Y
ع-ج-ب,6,6형,تَفَاعَلَ,상호재귀,تَعَاجَبَ,,N
ع-ج-ب,7,7형,اِنْفَعَلَ,수동형,اِنْعَجَبَ,,N
ع-ج-ب,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَجَبَ,,N
ع-ج-ب,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْجَبَ,,Y
ع-د-د,1,1형,فَعَلَ,기본형,عَدَدَ,,Y
ع-د-د,2,2형,فَعَّلَ,사동/강조,عَدَّدَ,,Y
ع-د-د,3,3형,فَاعَلَ,상호동작,عَادَدَ,,N
ع-د-د,4,4형,أَفْعَلَ,사역형,أَعْدَدَ,,Y
ع-د-د,5,5형,تَفَعَّلَ,재귀(2형),تَعَدَّدَ,,Y
ع-د-د,6,6형,تَفَاعَلَ,상호재귀,تَعَادَدَ,,N
ع-د-د,7,7형,اِنْفَعَلَ,수동형,اِنْعَدَدَ,,N
ع-د-د,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَدَدَ,,N
ع-د-د,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْدَدَ,,N
ع-ر-ب,1,1형,فَعَلَ,기본형,عَرَبَ,,Y
ع-ر-ب,2,2형,فَعَّلَ,사동/강조,عَرَّبَ,,Y
ع-ر-ب,3,3형,فَاعَلَ,상호동작,عَارَبَ,,N
ع-ر-ب,4,4형,أَفْعَلَ,사역형,أَعْرَبَ,,Y
ع-ر-ب,5,5형,تَفَعَّلَ,재귀(2형),تَعَرَّبَ,,Y
ع-ر-ب,6,6형,تَفَاعَلَ,상호재귀,تَعَارَبَ,,N
ع-ر-ب,7,7형,اِنْفَعَلَ,수동형,اِنْعَرَبَ,,N
ع-ر-ب,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَرَبَ,,N
ع-ر-ب,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْرَبَ,,Y
ع-ر-ت,1,1형,فَعَلَ,기본형,عَرَتَ,,Y
ع-ر-ت,2,2형,فَعَّلَ,사동/강조,عَرَّتَ,,Y
ع-ر-ت,3,3형,فَاعَلَ,상호동작,عَارَتَ,,Y
ع-ر-ت,4,4형,أَفْعَلَ,사역형,أَعْرَتَ,,Y
ع-ر-ت,5,5형,تَفَعَّلَ,재귀(2형),تَعَرَّتَ,,Y
ع-ر-ت,6,6형,تَفَاعَلَ,상호재귀,تَعَارَتَ,,N
ع-ر-ت,7,7형,اِنْفَعَلَ,수동형,اِنْعَرَتَ,,N
ع-ر-ت,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَرَتَ,,Y
ع-ر-ت,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْرَتَ,,Y
ع-ر-ج,1,1형,فَعَلَ,기본형,عَرَجَ,,Y
ع-ر-ج,2,2형,فَعَّلَ,사동/강조,عَرَّجَ,,Y
ع-ر-ج,3,3형,فَاعَلَ,상호동작,عَارَجَ,,N
ع-ر-ج,4,4형,أَفْعَلَ,사역형,أَعْرَجَ,,Y
ع-ر-ج,5,5형,تَفَعَّلَ,재귀(2형),تَعَرَّجَ,,Y
ع-ر-ج,6,6형,تَفَاعَلَ,상호재귀,تَعَارَجَ,,Y
ع-ر-ج,7,7형,اِنْفَعَلَ,수동형,اِنْعَرَجَ,,Y
ع-ر-ج,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَرَجَ,,N
ع-ر-ج,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْرَجَ,,N
ع-ر-س,1,1형,فَعَلَ,기본형,عَرَسَ,,Y
ع-ر-س,2,2형,فَعَّلَ,사동/강조,عَرَّسَ,,Y
ع-ر-س,3,3형,فَاعَلَ,상호동작,عَارَسَ,,N
ع-ر-س,4,4형,أَفْعَلَ,사역형,أَعْرَسَ,,Y
ع-ر-س,5,5형,تَفَعَّلَ,재귀(2형),تَعَرَّسَ,,Y
ع-ر-س,6,6형,تَفَاعَلَ,상호재귀,تَعَارَسَ,,N
ع-ر-س,7,7형,اِنْفَعَلَ,수동형,اِنْعَرَسَ,,N
ع-ر-س,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَرَسَ,,N
ع-ر-س,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْرَسَ,,N
ع-ر-ف,1,1형,فَعَلَ,기본형,عَرَفَ,,Y
ع-ر-ف,2,2형,فَعَّلَ,사동/강조,عَرَّفَ,,Y
ع-ر-ف,3,3형,فَاعَلَ,상호동작,عَارَفَ,,Y
ع-ر-ف,4,4형,أَفْعَلَ,사역형,أَعْرَفَ,,Y
ع-ر-ف,5,5형,تَفَعَّلَ,재귀(2형),تَعَرَّفَ,,Y
ع-ر-ف,6,6형,تَفَاعَلَ,상호재귀,تَعَارَفَ,,Y
ع-ر-ف,7,7형,اِنْفَعَلَ,수동형,اِنْعَرَفَ,,N
ع-ر-ف,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَرَفَ,,Y
ع-ر-ف,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْرَفَ,,Y
ع-ر-ق,1,1형,فَعَلَ,기본형,عَرَقَ,,Y
ع-ر-ق,2,2형,فَعَّلَ,사동/강조,عَرَّقَ,,Y
ع-ر-ق,3,3형,فَاعَلَ,상호동작,عَارَقَ,,N
ع-ر-ق,4,4형,أَفْعَلَ,사역형,أَعْرَقَ,,Y
ع-ر-ق,5,5형,تَفَعَّلَ,재귀(2형),تَعَرَّقَ,,Y
ع-ر-ق,6,6형,تَفَاعَلَ,상호재귀,تَعَارَقَ,,N
ع-ر-ق,7,7형,اِنْفَعَلَ,수동형,اِنْعَرَقَ,,N
ع-ر-ق,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَرَقَ,,Y
ع-ر-ق,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْرَقَ,,Y
ع-ش-ء,1,1형,فَعَلَ,기본형,عَشَءَ,,N
ع-ش-ء,2,2형,فَعَّلَ,사동/강조,عَشَّءَ,,N
ع-ش-ء,3,3형,فَاعَلَ,상호동작,عَاشَءَ,,N
ع-ش-ء,4,4형,أَفْعَلَ,사역형,أَعْشَءَ,,N
ع-ش-ء,5,5형,تَفَعَّلَ,재귀(2형),تَعَشَّءَ,,N
ع-ش-ء,6,6형,تَفَاعَلَ,상호재귀,تَعَاشَءَ,,N
ع-ش-ء,7,7형,اِنْفَعَلَ,수동형,اِنْعَشَءَ,,N
ع-ش-ء,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَشَءَ,,N
ع-ش-ء,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْشَءَ,,N
ع-ش-ر,1,1형,فَعَلَ,기본형,عَشَرَ,,Y
ع-ش-ر,2,2형,فَعَّلَ,사동/강조,عَشَّرَ,,Y
ع-ش-ر,3,3형,فَاعَلَ,상호동작,عَاشَرَ,,Y
ع-ش-ر,4,4형,أَفْعَلَ,사역형,أَعْشَرَ,,Y
ع-ش-ر,5,5형,تَفَعَّلَ,재귀(2형),تَعَشَّرَ,,Y
ع-ش-ر,6,6형,تَفَاعَلَ,상호재귀,تَعَاشَرَ,,Y
ع-ش-ر,7,7형,اِنْفَعَلَ,수동형,اِنْعَشَرَ,,N
ع-ش-ر,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَشَرَ,,N
ع-ش-ر,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْشَرَ,,N
ع-ص-م,1,1형,فَعَلَ,기본형,عَصَمَ,,Y
ع-ص-م,2,2형,فَعَّلَ,사동/강조,عَصَّمَ,,Y
ع-ص-م,3,3형,فَاعَلَ,상호동작,عَاصَمَ,,Y
ع-ص-م,4,4형,أَفْعَلَ,사역형,أَعْصَمَ,,Y
ع-ص-م,5,5형,تَفَعَّلَ,재귀(2형),تَعَصَّمَ,,Y
ع-ص-م,6,6형,تَفَاعَلَ,상호재귀,تَعَاصَمَ,,N
ع-ص-م,7,7형,اِنْفَعَلَ,수동형,اِنْعَصَمَ,,N
ع-ص-م,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَصَمَ,,Y
ع-ص-م,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْصَمَ,,Y
ع-ض-ه,1,1형,فَعَلَ,기본형,عَضَهَ,,Y
ع-ض-ه,2,2형,فَعَّلَ,사동/강조,عَضَّهَ,,Y
ع-ض-ه,3,3형,فَاعَلَ,상호동작,عَاضَهَ,,Y
ع-ض-ه,4,4형,أَفْعَلَ,사역형,أَعْضَهَ,,Y
ع-ض-ه,5,5형,تَفَعَّلَ,재귀(2형),تَعَضَّهَ,,Y
ع-ض-ه,6,6형,تَفَاعَلَ,상호재귀,تَعَاضَهَ,,N
ع-ض-ه,7,7형,اِنْفَعَلَ,수동형,اِنْعَضَهَ,,N
ع-ض-ه,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَضَهَ,,N
ع-ض-ه,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْضَهَ,,N
ع-ط-ت,1,1형,فَعَلَ,기본형,عَطَتَ,,N
ع-ط-ت,2,2형,فَعَّلَ,사동/강조,عَطَّتَ,,N
ع-ط-ت,3,3형,فَاعَلَ,상호동작,عَاطَتَ,,Y
ع-ط-ت,4,4형,أَفْعَلَ,사역형,أَعْطَتَ,,Y
ع-ط-ت,5,5형,تَفَعَّلَ,재귀(2형),تَعَطَّتَ,,N
ع-ط-ت,6,6형,تَفَاعَلَ,상호재귀,تَعَاطَتَ,,Y
ع-ط-ت,7,7형,اِنْفَعَلَ,수동형,اِنْعَطَتَ,,N
ع-ط-ت,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَطَتَ,,N
ع-ط-ت,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْطَتَ,,Y
ع-ط-ل,1,1형,فَعَلَ,기본형,عَطَلَ,,Y
ع-ط-ل,2,2형,فَعَّلَ,사동/강조,عَطَّلَ,,Y
ع-ط-ل,3,3형,فَاعَلَ,상호동작,عَاطَلَ,,Y
ع-ط-ل,4,4형,أَفْعَلَ,사역형,أَعْطَلَ,,Y
ع-ط-ل,5,5형,تَفَعَّلَ,재귀(2형),تَعَطَّلَ,,Y
ع-ط-ل,6,6형,تَفَاعَلَ,상호재귀,تَعَاطَلَ,,N
ع-ط-ل,7,7형,اِنْفَعَلَ,수동형,اِنْعَطَلَ,,N
ع-ط-ل,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَطَلَ,,N
ع-ط-ل,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْطَلَ,,N
ع-ق-ب,1,1형,فَعَلَ,기본형,عَقَبَ,,Y
ع-ق-ب,2,2형,فَعَّلَ,사동/강조,عَقَّبَ,,Y
ع-ق-ب,3,3형,فَاعَلَ,상호동작,عَاقَبَ,,Y
ع-ق-ب,4,4형,أَفْعَلَ,사역형,أَعْقَبَ,,Y
ع-ق-ب,5,5형,تَفَعَّلَ,재귀(2형),تَعَقَّبَ,,Y
ع-ق-ب,6,6형,تَفَاعَلَ,상호재귀,تَعَاقَبَ,,Y
ع-ق-ب,7,7형,اِنْفَعَلَ,수동형,اِنْعَقَبَ,,N
ع-ق-ب,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَقَبَ,,N
ع-ق-ب,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْقَبَ,,N
ع-ق-ل,1,1형,فَعَلَ,기본형,عَقَلَ,,Y
ع-ق-ل,2,2형,فَعَّلَ,사동/강조,عَقَّلَ,,Y
ع-ق-ل,3,3형,فَاعَلَ,상호동작,عَاقَلَ,,Y
ع-ق-ل,4,4형,أَفْعَلَ,사역형,أَعْقَلَ,,Y
ع-ق-ل,5,5형,تَفَعَّلَ,재귀(2형),تَعَقَّلَ,,Y
ع-ق-ل,6,6형,تَفَاعَلَ,상호재귀,تَعَاقَلَ,,N
ع-ق-ل,7,7형,اِنْفَعَلَ,수동형,اِنْعَقَلَ,,N
ع-ق-ل,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَقَلَ,,Y
ع-ق-ل,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْقَلَ,,N
ع-ل-,1,1형,فَعَلَ,기본형,عَلََ,,Y
ع-ل-,2,2형,فَعَّلَ,사동/강조,عَلََّ,,Y
ع-ل-,3,3형,فَاعَلَ,상호동작,عَالََ,,Y
ع-ل-,4,4형,أَفْعَلَ,사역형,أَعْلََ,,Y
ع-ل-,5,5형,تَفَعَّلَ,재귀(2형),تَعَلََّ,,Y
ع-ل-,6,6형,تَفَاعَلَ,상호재귀,تَعَالََ,,Y
ع-ل-,7,7형,اِنْفَعَلَ,수동형,اِنْعَلََ,,Y
ع-ل-,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَلََ,,Y
ع-ل-,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْلََ,,Y
ع-ل-ق,1,1형,فَعَلَ,기본형,عَلَقَ,,Y
ع-ل-ق,2,2형,فَعَّلَ,사동/강조,عَلَّقَ,,Y
ع-ل-ق,3,3형,فَاعَلَ,상호동작,عَالَقَ,,Y
ع-ل-ق,4,4형,أَفْعَلَ,사역형,أَعْلَقَ,,Y
ع-ل-ق,5,5형,تَفَعَّلَ,재귀(2형),تَعَلَّقَ,,Y
ع-ل-ق,6,6형,تَفَاعَلَ,상호재귀,تَعَالَقَ,,N
ع-ل-ق,7,7형,اِنْفَعَلَ,수동형,اِنْعَلَقَ,,N
ع-ل-ق,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَلَقَ,,N
ع-ل-ق,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْلَقَ,,N
ع-ل-م,1,1형,فَعَلَ,기본형,عَلَمَ,,Y
ع-ل-م,2,2형,فَعَّلَ,사동/강조,عَلَّمَ,,Y
ع-ل-م,3,3형,فَاعَلَ,상호동작,عَالَمَ,,Y
ع-ل-م,4,4형,أَفْعَلَ,사역형,أَعْلَمَ,,Y
ع-ل-م,5,5형,تَفَعَّلَ,재귀(2형),تَعَلَّمَ,,Y
ع-ل-م,6,6형,تَفَاعَلَ,상호재귀,تَعَالَمَ,,N
ع-ل-م,7,7형,اِنْفَعَلَ,수동형,اِنْعَلَمَ,,N
ع-ل-م,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَلَمَ,,N
ع-ل-م,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْلَمَ,,Y
ع-ل-ن,1,1형,فَعَلَ,기본형,عَلَنَ,,Y
ع-ل-ن,2,2형,فَعَّلَ,사동/강조,عَلَّنَ,,Y
ع-ل-ن,3,3형,فَاعَلَ,상호동작,عَالَنَ,,N
ع-ل-ن,4,4형,أَفْعَلَ,사역형,أَعْلَنَ,,Y
ع-ل-ن,5,5형,تَفَعَّلَ,재귀(2형),تَعَلَّنَ,,Y
ع-ل-ن,6,6형,تَفَاعَلَ,상호재귀,تَعَالَنَ,,N
ع-ل-ن,7,7형,اِنْفَعَلَ,수동형,اِنْعَلَنَ,,Y
ع-ل-ن,8,8형,اِفْتَعَلَ,재귀/중간태,اِعْتَلَنَ,,Y
ع-ل-ن,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَعْلَنَ,,N
ع-م-ر,1,1형,فَعَلَ,기본형,عَمَرَ,,Y
ع-م-ر,2,2형,فَعَّلَ,사동/강조,عَمَّرَ,,Y
