root,verb_form,verb_form_label,pattern,nuance_korean,arabic_word,meaning_korean,verified,meaning_primary,meaning_secondary,nuance_kr,example_sentence,sentence_meaning,level
ش-ق-ق,3,3형,فَاعَلَ,상호동작,شَاقَقَ,,N,반대하다,"따르지 않다, 분열하다","3형 동사로, 주로 서로 의견이 맞지 않아 반대하거나, 합의를 깨고 따르지 않는 행위를 나타냅니다. 쌍방향성을 내포하는 경우가 많습니다.",شَاقَّ الْوَلَدُ أَبَاهُ فِي الرَّأْيِ.,아이가 의견에서 아버지에게 반대했다.,1
ش-ق-ق,4,4형,أَفْعَلَ,사역형,أَشْقَقَ,,Y,갈라지게 하다,"분열시키다, 나뉘게 하다","4형 동사 (أَفْعَلَ)는 대개 타동사로, 기본 의미에 사동 또는 변화의 의미를 더합니다. 이 동사는 'شق' (شقّ - 갈라지다)의 4형으로, '~를 갈라지게 하다'라는 사동의 의미를 갖습니다. 추상적인 의미로 쓰일 경우 '분열시키다'라는 뜻도 가집니다.",أَشْقَقَ الْخِلَافُ الصَّفَّ.,분쟁이 대오를 갈라지게 했다.,1
ش-ق-ق,5,5형,تَفَعَّلَ,재귀(2형),تَشَقَّقَ,,Y,갈라지다,"터지다, 쪼개지다","5형 동사로, 주로 어떤 힘에 의해 자연스럽게 갈라지거나 쪼개지는 현상을 나타낸다. 자동사이며, 강조의 의미를 가질 수 있다.",تَشَقَّقَتِ الْأَرْضُ مِنَ الْحَرِّ الشَّدِيدِ.,땅이 극심한 더위로 갈라졌다.,1
ش-ق-ق,6,6형,تَفَاعَلَ,상호재귀,تَشَاقَقَ,,N,갈라지다,"불화하다, 의견이 맞지 않다","6형 동사로, 상호성 또는 점진적인 과정의 의미를 내포합니다. 'شقّ' (가르다, 쪼개다)의 어근에서 파생되어, 서로 영향을 주고받으며 갈라지거나 불화하는 상황을 나타냅니다.",تَشَاقَّ الزَّوْجَانِ بِسَبَبِ الْمَالِ.,부부는 돈 때문에 불화했다.,1
ش-ق-ق,7,7형,اِنْفَعَلَ,수동형,اِنْشَقَقَ,,N,갈라지다,"쪼개지다, 틈이 생기다","7형 동사로, 주로 수동적 의미나 결과 상태를 나타냅니다. 행위자가 명확히 드러나지 않거나, 행위의 결과에 초점을 맞출 때 사용됩니다. 특히 '저절로' 갈라지는 뉘앙스를 포함합니다.",اِنْشَقَّ الْقَمَرُ,달이 갈라졌다.,1
ش-ق-ق,8,8형,اِفْتَعَلَ,재귀/중간태,اِشْتَقَقَ,,N,파생되다,"갈라지다, 의견이 나뉘다","Form VIII (اِفْتَعَلَ) 형태는 주로 상호성, 재귀성 또는 강화를 나타냅니다. 'اِشْتَقَقَ'는 어떤 것에서 유래되거나 파생되는 과정을 나타내거나, 의견이나 그룹이 분열되는 것을 의미할 수 있습니다.",اِشْتَقَّتْ هَذِهِ الْكَلِمَةُ مِنَ الْكَلِمَةِ الْقَدِيمَةِ,이 단어는 고대 단어에서 파생되었다.,1
ش-ق-ق,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَشْقَقَ,,N,파생되다,"파생시키다, 유도하다","10형 동사로, 어근 'ش ق ق' (나누다, 쪼개다)에서 파생되어 '어떤 것으로부터 파생되거나 유도되다'라는 의미를 나타냅니다. 주로 추상적인 개념이나 단어가 기원 또는 근원을 가지는 상황을 설명할 때 사용됩니다. 10형은 보통 '요청하다, 간주하다'의 의미를 내포합니다.",اِسْتَشْقَّ الْعِلْمُ مِنْ الْفَلْسَفَةِ.,학문은 철학에서 파생되었다.,1
ش-ك-ر,1,1형,فَعَلَ,기본형,شَكَرَ,,Y,감사하다,"인정하다, 보답하다","가장 기본적인 '감사하다'는 의미를 가지며, 대상에게 고마움을 느끼고 표현하는 것을 나타낸다. 때로는 단순히 인정하거나 (공로 등을) 보답하는 의미로도 사용될 수 있다.",شَكَرْتُكَ عَلَى مُسَاعَدَتِكَ (šakartuka ʿalā musāʿadatik),당신의 도움에 감사드립니다.,1
ش-ك-ر,2,2형,فَعَّلَ,사동/강조,شَكَّرَ,,Y,감사하다,"칭찬하다, 고맙게 생각하다","강조형 (Form II)으로, 누군가에게 감사하다는 행위를 강조하거나, 무언가에 대해 감사를 표하는 행위를 나타냅니다. 간혹 '칭찬하다'라는 의미로도 사용될 수 있습니다. 명사형은 'تَشْكِير' (tashkiir) 입니다.",شَكَّرَهُ عَلَى هَدِيَّتِهِ. (shakkara-hu ʿalā hadiyyati-hi.),그는 그의 선물에 대해 그에게 감사했다.,1
ش-ك-ر,3,3형,فَاعَلَ,상호동작,شَاكَرَ,,Y,감사하다,"보답하다, 사례하다","3형 동사로, 주로 쌍방향적인 감사의 의미를 나타냅니다. 즉, 'A가 B에게 감사하다'와 같이 목적어를 취합니다. 능동태와 수동태 모두 사용 가능합니다.",شَاكَرَهُ عَلَى مَعْرُوفِهِ.‎,그는 그의 호의에 대해 그에게 감사했다.,1
ش-ك-ر,4,4형,أَفْعَلَ,사역형,أَشْكَرَ,,Y,감사하게 하다,"보답하게 하다, 은혜를 베풀다","Form 4 동사 (أَفْعَلَ)는 주로 사동의 의미를 나타낸다. 따라서 'أَشْكَرَ'는 'شكَرَ' (감사하다)의 사동형으로, '감사하게 만들다' 또는 '감사를 표하게 하다'의 의미를 갖는다. 단순히 감사를 표하는 행위뿐만 아니라, 어떤 대상이 감사를 느낄 만한 상황을 만들거나, 감사를 표하도록 유도하는 행위를 나타낼 수 있다.",أَشْكَرَهُ عَلَى مَعْرُوفِهِ.,나는 그의 호의에 그를 감사하게 만들었다/그에게 감사를 표했다.,1
ش-ك-ر,5,5형,تَفَعَّلَ,재귀(2형),تَشَكَّرَ,,Y,감사하다,없음,"Form V 동사로, 주로 재귀적인 의미 (자신에게 감사함을 느끼다)를 나타내지만, 일반적인 '감사하다'는 의미로도 사용될 수 있음. 약간 더 공식적인 상황에서 사용될 수 있음.",تَشَكَّرَ المُدِيرُ الْمُوَظَّفَ عَلَى جُهُودِهِ.,부장은 직원의 노력에 감사했다.,1
ش-ك-ر,6,6형,تَفَاعَلَ,상호재귀,تَشَاكَرَ,,Y,서로 감사하다,"서로 칭찬하다, 서로 고마워하다",Form VI은 상호 작용을 나타내므로 '서로'의 의미가 포함됨. 감사하는 행위가 상호 간에 이루어짐을 의미.,تَشَاكَرَ الأَصْدِقَاءُ عَلَى الهَدَايَا.,친구들은 선물에 대해 서로 감사했다.,1
ش-ك-ر,7,7형,اِنْفَعَلَ,수동형,اِنْشَكَرَ,,N,갈라지다,"나뉘다, 깨지다","제7형 동사 (اِنْفَعَلَ)로서, 주로 자동적인 변화나 상태의 변화를 나타낸다. 주어진 어근 'ش-ك-ر'에 적용되어 '갈라짐', '나뉨', '깨짐' 등의 의미를 나타낸다.",اِنْشَقَّ الْقَمَرُ نِصْفَيْنِ,달이 두 조각으로 갈라졌다.,1
ش-ك-ر,8,8형,اِفْتَعَلَ,재귀/중간태,اِشْتَكَرَ,,N,감사하다,없음,"8형 동사는 주로 반사적 의미나 상호적 의미를 나타내며, 'اِشْتَكَرَ'는 '감사하는 마음을 나타내다' 혹은 '자신이 받은 것에 대해 감사하다'라는 의미를 내포합니다. 즉, 능동적인 감사의 표현을 강조합니다.",اِشْتَكَرْتُ لَكَ عَلَىٰ هَذِهِ الْهَدِيَّةِ.,이 선물에 대해 당신에게 감사합니다.,1
ش-ك-ر,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَشْكَرَ,,N,감사하다,없음,"Form X (اِسْتَفْعَلَ)는 종종 '요청하다', '구하다', '간주하다' 등의 의미를 가지며, 'شَكَرَ' (감사하다)의 Form X인 'اِسْتَشْكَرَ'는 '감사를 구하다', 즉 '감사하다' 라는 의미로 해석될 수 있습니다.",اِسْتَشْكَرْتُ لَكَ مَعْرُوفَكَ.,당신의 호의에 감사드립니다.,1
ش-م-ل,1,1형,فَعَلَ,기본형,شَمَلَ,,Y,포함하다,"망토를 두르다, 총괄하다","일반적으로 어떤 것을 포함하거나 아우르는 의미를 가짐. 물리적인 포함뿐 아니라 추상적인 개념의 포함도 나타낼 수 있음. 망토를 두르는 행위와 연관되어 '덮다, 가리다'의 의미도 내포함.",يشمل العرض وجبة الغداء. (Yašmalu al-'arḍu wajbata al-ghada'),그 제안에는 점심 식사가 포함됩니다.,1
ش-م-ل,2,2형,فَعَّلَ,사동/강조,شَمَّلَ,,Y,포괄하다,"망라하다, 포함시키다","샤말라(شَمَّلَ)는 2형 동사로, '샤밀(شامل)'이라는 형용사(포괄적인)와 관련이 있으며, 어떤 것을 넓게 아우르고 포괄하는 행위를 나타냅니다. 1형(شَمَلَ)에 비해 더 강한 포괄성이나 적극적인 포함의 의미를 가집니다.",شَمَّلَ الْبَرْنامَجُ جَميعَ الْمَواضيعِ الْمُهِمَّةِ.,그 프로그램은 모든 중요한 주제를 포괄했다.,1
ش-م-ل,3,3형,فَاعَلَ,상호동작,شَامَلَ,,Y,포함하다,"망라하다, 아우르다","3형 동사로, 어떤 것(전체)이 다른 것(부분)을 포함하거나, 어떤 주제가 더 작은 주제들을 포괄적으로 다룰 때 사용됩니다. 종종 '~에 걸쳐 있다', '~에 미치다' 등의 의미로도 해석될 수 있습니다.",شَمَلَ التَّقْرِيرُ كُلَّ الْجَوَانِبِ الْمُهِمَّةِ.,그 보고서는 모든 중요한 측면을 포함했다.,1
ش-م-ل,4,4형,أَفْعَلَ,사역형,أَشْمَلَ,,Y,포함하다,"망라하다, 아우르다","4형 동사로, 기본적으로 '만들다', '되게 하다' 등의 사동 의미를 갖습니다. 여기서는 '전체를 포괄하게 만들다'라는 의미에서 파생되어 '포함하다', '망라하다' 등의 의미로 사용됩니다. 넓은 의미에서 어떤 것을 포함하거나 아우르는 행위를 나타냅니다.",يشمل العرض وجبة ومشروبًا.,제공에는 식사와 음료가 포함됩니다.,1
ش-م-ل,5,5형,تَفَعَّلَ,재귀(2형),تَشَمَّلَ,,Y,망라하다,"포괄하다, 포함하다","5형 동사는 주로 재귀적인 의미를 가지며, '자신을 ~로 덮다', '자신을 ~로 두르다'와 같이 스스로에게 행위를 가하는 뉘앙스를 나타냅니다. 여기서는 '스스로를 망라하다'는 의미에서 확장되어 '망라하다', '포괄하다'의 뜻을 가집니다. 어떤 대상을 전체적으로 다룬다는 의미를 내포합니다.",يتشمّل الكتاب كل جوانب الموضوع.,그 책은 주제의 모든 측면을 망라한다.,1
ش-م-ل,6,6형,تَفَاعَلَ,상호재귀,تَشَامَلَ,,N,포괄하다,"망라하다, 통합하다","6형 동사로, 상호성 또는 집중성을 나타냅니다. 어떤 것을 전체적으로, 빠짐없이 포함하거나 망라하는 의미를 가집니다.",تَشَامَلَ الْبَحْثُ كُلَّ الْجَوَانِبِ الْمُهِمَّةِ.,그 연구는 모든 중요한 측면을 포괄했다.,1
ش-م-ل,7,7형,اِنْفَعَلَ,수동형,اِنْشَمَلَ,,N,포괄하다,"망라하다, 포함되다","7형 동사로, 주로 수동태적 의미나 재귀적 의미를 가지며, 어떤 범위 내에 포함되거나 포괄되는 상태를 나타냄. 'شمل' (감싸다, 포함하다)의 의미가 더욱 강조되어, 완전한 포함이나 망라의 뉘앙스를 가질 수 있음.",اِنْشَمَلَ التَّقْرِيرُ كُلَّ التَّفَاصِيلِ.,보고서는 모든 세부 사항을 포괄했다.,1
ش-م-ل,8,8형,اِفْتَعَلَ,재귀/중간태,اِشْتَمَلَ,,Y,포함하다,"망라하다, 덮다","Form VIII 동사로, '둘러싸다', '포괄하다' 등의 의미를 가지며, 자동사 혹은 타동사로 사용될 수 있습니다. 종종 추상적인 개념이나 아이디어를 포함하는 데 사용됩니다.",اِشْتَمَلَ الْكِتَابُ عَلَى مَعْلُومَاتٍ مُهِمَّةٍ.‎,그 책은 중요한 정보를 포함하고 있다.,1
ش-م-ل,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَشْمَلَ,,N,포괄하다,"망라하다, 포함시키다","주로 어떤 것(계획, 법률 등)이 다른 것들을 전부 포함하거나 아우르는 의미로 사용됩니다. 10형 동사로, 강조의 의미를 가집니다.",اِسْتَشْمَلَ الْقَانُونُ جَمِيعَ الْمُوَاطِنِينَ.,그 법은 모든 시민을 포괄했다.,1
ش-ه-د,1,1형,فَعَلَ,기본형,شَهَدَ,,Y,증언하다,"목격하다, 입증하다","가장 기본적인 형태로, '목격'에 기반한 '증언'의 의미를 내포한다. '입증'의 의미로도 확장될 수 있다. 종종 신앙고백이나 맹세와 관련된 맥락에서 사용된다.",شَهِدَ زَيْدٌ فِي الْمَحْكَمَةِ.‎,자이드가 법정에서 증언했다.,1
ش-ه-د,2,2형,فَعَّلَ,사동/강조,شَهَّدَ,,Y,증언하다,"입증하다, 목격하다","2형 동사로, 'ـَـ' 모음 부호 변화와 함께 타동사로 사용되어, 어떤 사실을 증언하거나 입증하는 행위를 나타냅니다. 단순히 '보다 (شَهِدَ)'가 아니라, 적극적으로 증언하거나 입증하는 뉘앙스를 가집니다. 또한, 어떤 것을 증인으로 삼거나, 다른 사람에게 증언을 요청하는 의미도 내포할 수 있습니다.",شَهَّدَ الْقَاضِي الشَّاهِدَ عَلَى الْوَاقِعَةِ.,판사는 증인에게 그 사건에 대해 증언하도록 했다.,1
ش-ه-د,3,3형,فَاعَلَ,상호동작,شَاهَدَ,,Y,보다,"관람하다, 목격하다","Form 3은 기본적으로 두 명 이상이 관련되거나, 강조의 의미를 가집니다. 이 경우, 단순히 보는 행위 이상으로 '관찰'하거나 '목격'하는 뉘앙스를 포함할 수 있습니다.",شَاهَدْتُ الْمُبَارَاةَ فِي الْمَلْعَبِ.,나는 경기장에서 경기를 관람했다.,1
ش-ه-د,4,4형,أَفْعَلَ,사역형,أَشْهَدَ,,Y,증언하다,"입증하다, 인정하다","4형 동사 (أَفْعَلَ) 이며, '증인이 되다, 목격하다' 라는 기본 의미를 가진 1형 (شَهِدَ) 동사의 사동형입니다. 따라서 '누군가가 증언하게 하다', '증인으로 삼다', '입증하다' 등의 의미를 갖습니다. 주로 신앙고백 (شهادة)과 관련된 문맥에서 '믿음을 증언하다'라는 의미로 자주 사용됩니다.",أَشْهَدُ أَنْ لَا إِلَٰهَ إِلَّا ٱللَّٰهُ وَأَشْهَدُ أَنَّ مُحَمَّدًا رَسُولُ ٱللَّٰهِ,"나는 알라 외에 신은 없음을 증언하며, 무함마드가 알라의 사도임을 증언합니다.",1
ش-ه-د,5,5형,تَفَعَّلَ,재귀(2형),تَشَهَّدَ,,Y,증언하다,"고백하다, 신앙고백하다","5형 동사로, 자기 자신을 대상으로 하는 행위(증언, 고백)를 나타내며, 특히 이슬람교에서 신앙고백(샤하다)을 할 때 사용되는 중요한 동사입니다. 'أشهد أن لا إله إلا الله وأشهد أن محمدا رسول الله' (알라 외에 신은 없고 무함마드는 그의 사도임을 증언합니다)라는 문구와 관련됩니다.",تَشَهَّدَ الْمُسْلِمُ قَبْلَ الصَّلَاةِ.,무슬림은 기도 전에 신앙고백을 했다.,1
ش-ه-د,6,6형,تَفَاعَلَ,상호재귀,تَشَاهَدَ,,Y,서로 보다,"입회하다, 증인이 되다, 묵인하다","6형 동사 (تفاعل)로서 상호성이나 참여를 나타냅니다. 두 명 이상이 서로 보는 행위를 의미하며, 보다 넓은 의미로는 어떤 일에 함께 참여하거나 목격하는 상황을 내포합니다.",تَشَاهَدَ الْمُتَنَازِعَانِ فِي الْمَحْكَمَةِ.,분쟁 당사자들이 법정에서 서로를 보았다/대면했다.,1
ش-ه-د,7,7형,اِنْفَعَلَ,수동형,اِنْشَهَدَ,,N,무너지다,없음,"주로 건물이 무너지는 상황을 묘사하며, 수동적/자동적인 뉘앙스를 가집니다. 7형은 주로 자동사로 사용됩니다.",اِنْشَهَدَ الْبَيْتُ الْقَدِيمُ,오래된 집이 무너졌다.,1
ش-ه-د,8,8형,اِفْتَعَلَ,재귀/중간태,اِشْتَهَدَ,,N,증언하다,"목격하다, 순교하다","제8형 동사로, '증언하다'라는 기본적인 의미 외에, 적극적으로 어떤 것을 목격하거나, 신앙을 증거하다 순교하는 상황에서도 사용될 수 있습니다. 자동사로 쓰일 수도 있고, 목적어를 취할 수도 있습니다.",اِشْتَهَدَ الْجُنْدِيُّ فِي الْمَعْرَكَةِ.,그 군인은 전투에서 순교했다.,1
